CountyName,year,log_price,wfh_rate,median_income,unemployment_rate,population,n_zips
Kern County,2018,12.211792108853864,3.478802238701401,55679.72648219527,0.1044831251223053,827846.0,38.0
Kern County,2019,12.2717299477022,3.4712500339506134,56995.56822079868,0.0988848786971617,832091.0,38.0
Kern County,2020,12.336577259401622,4.518120103199472,58299.116758010045,0.0921288269404934,835857.0,38.0
Kern County,2021,12.491071847521152,5.419911069774048,62813.781766372995,0.089782409816764,845085.0,38.0
Kern County,2022,12.640129623159474,6.216320268196655,68815.78486717773,0.0847870948079424,846543.0,38.0
Kern County,2023,12.66336131758987,6.5192285031166675,71464.11337724332,0.0849605166781444,849465.0,38.0
Kings County,2017,12.167610279951663,4.300655436774796,49534.195674835966,0.1023544433770074,146769.0,6.0
Kings County,2018,12.241271764400498,4.6853504239941195,53713.10493684325,0.0889948671530462,146936.0,6.0
Kings County,2019,12.293585124674493,4.341451439400594,56214.5953666232,0.0798162755974137,148013.0,6.0
Kings County,2020,12.356114099406744,4.750868919539299,60247.718515818044,0.0871910506204345,148122.0,6.0
Kings County,2021,12.49766051045766,4.531043306465212,62529.380364911805,0.0942899483997167,148255.0,6.0
Kings County,2022,12.626548042095036,4.455003427542609,67803.38761059569,0.0944096108241016,148853.0,6.0
Kings County,2023,12.646492242268152,4.666060573950252,69322.68255682162,0.0989320923900286,149107.0,6.0
Lake County,2017,12.277356086873912,12.722643651011627,42790.485038985615,0.1131724979782413,65538.0,14.0
Lake County,2018,12.3828888589063,13.25363479285443,44676.5086964454,0.0992731550460668,65775.0,14.0
Lake County,2019,12.441810913429428,14.220369622754216,47304.15471449577,0.0897387069599313,65289.0,14.0
Lake County,2020,12.47548188891685,14.715280150346011,50658.91907203832,0.1087595054734747,65316.0,14.0
Lake County,2021,12.622021515893298,14.174952772647286,55908.41857178243,0.1029305628272251,68761.0,14.0
